Time,,cpu_usagePercentCores
2018/12/19 23:08:00,PST,11.70909090909091
2018/12/19 23:52:00,PST,12.355681818181818
2018/12/20 00:36:00,PST,13.055681818181817
2018/12/20 01:20:00,PST,13.327499999999997
2018/12/20 02:04:00,PST,13.920222222222222
2018/12/20 02:48:00,PST,14.058666666666669
2018/12/20 03:32:00,PST,13.45
2018/12/20 04:16:00,PST,13.414090909090909
2018/12/20 05:00:00,PST,13.992045454545456
2018/12/20 05:44:00,PST,12.732444444444445
2018/12/20 06:28:00,PST,12.197954545454547
2018/12/20 07:12:00,PST,11.821363636363635
2018/12/20 07:56:00,PST,11.423863636363636
2018/12/20 08:40:00,PST,12.505454545454546
2018/12/20 09:24:00,PST,11.717500000000003
2018/12/20 10:08:00,PST,11.739999999999998
2018/12/20 10:52:00,PST,10.98431818181818
2018/12/20 11:36:00,PST,12.044772727272727
2018/12/20 12:20:00,PST,11.560454545454546
2018/12/20 13:04:00,PST,11.00159090909091
2018/12/20 13:48:00,PST,11.385454545454543
2018/12/20 14:32:00,PST,11.123409090909089
2018/12/20 15:16:00,PST,11.038181818181819
2018/12/20 16:00:00,PST,10.22272727272727
2018/12/20 16:44:00,PST,10.47181818181818
2018/12/20 17:28:00,PST,11.274318181818181
2018/12/20 18:12:00,PST,11.386363636363638
2018/12/20 18:56:00,PST,11.856363636363637
2018/12/20 19:40:00,PST,11.70863636363636
2018/12/20 20:24:00,PST,10.690909090909091
2018/12/20 21:08:00,PST,10.845681818181818
2018/12/20 21:52:00,PST,10.571590909090911
2018/12/20 22:36:00,PST,10.61795454545454
2018/12/20 23:20:00,PST,11.395909090909091
2018/12/21 00:04:00,PST,10.687555555555555
2018/12/21 00:48:00,PST,11.598181818181821
2018/12/21 01:32:00,PST,12.003863636363638
2018/12/21 02:16:00,PST,12.812727272727273
2018/12/21 03:00:00,PST,12.03090909090909
2018/12/21 03:44:00,PST,11.786363636363637
2018/12/21 04:28:00,PST,12.132727272727273
2018/12/21 05:12:00,PST,11.506363636363638
2018/12/21 05:56:00,PST,11.803409090909094
2018/12/21 06:40:00,PST,11.576136363636365
2018/12/21 07:24:00,PST,12.707272727272722
2018/12/21 08:08:00,PST,12.397500000000003
2018/12/21 08:52:00,PST,12.02681818181818
2018/12/21 09:36:00,PST,11.364090909090914
2018/12/21 10:20:00,PST,11.660454545454549
2018/12/21 11:04:00,PST,11.987727272727271
2018/12/21 11:48:00,PST,11.023409090909093
2018/12/21 12:32:00,PST,12.397500000000003
2018/12/21 13:16:00,PST,11.250681818181816
2018/12/21 14:00:00,PST,11.037727272727272
2018/12/21 14:44:00,PST,11.26090909090909
2018/12/21 15:28:00,PST,11.229545454545457
2018/12/21 16:12:00,PST,11.415454545454546
